,id,questionID,respondent,section,question,answer,value,explanation,variant,type,form
242,1352,10108,65,demographics,How would you rate your overall proficiency in English?,Native or bilingual speaker,,,bfi2s_classic,classic,bfi
243,1353,10110,65,demographics,"You may love pizza or ice cream. But when we ask you what you would order in the restaurant, you need to choose a salad.",Salad,,,bfi2s_classic,classic,bfi
244,1354,10000,65,questionnaire,Tends to be quiet.,Agree a little,,,bfi2s_classic,classic,bfi
245,1357,10001,65,questionnaire,"Is compassionate, has a soft heart.",Agree strongly,,,bfi2s_classic,classic,bfi
246,1358,10002,65,questionnaire,Tends to be disorganized.,Disagree a little,,,bfi2s_classic,classic,bfi
247,1359,10003,65,questionnaire,Worries a lot.,Disagree strongly,,,bfi2s_classic,classic,bfi
248,1361,10004,65,questionnaire,"Is fascinated by art, music, or literature.",Disagree strongly,,,bfi2s_classic,classic,bfi
249,1367,10005,65,questionnaire,"Is dominant, acts as a leader.","Neutral, no opinion",,,bfi2s_classic,classic,bfi
250,1368,10006,65,questionnaire,Is sometimes rude to others.,Disagree a little,,,bfi2s_classic,classic,bfi
251,1369,10007,65,questionnaire,Has difficulty getting started on tasks.,Agree a little,,,bfi2s_classic,classic,bfi
252,1371,10008,65,questionnaire,"Tends to feel depressed, blue.",Agree a little,,,bfi2s_classic,classic,bfi
253,1374,10009,65,questionnaire,I prefer summer over winter.,Agree strongly,,,bfi2s_classic,classic,bfi
254,1376,10010,65,questionnaire,Has little interest in abstract ideas.,Agree strongly,,,bfi2s_classic,classic,bfi
255,1377,10011,65,questionnaire,Is full of energy.,Disagree a little,,,bfi2s_classic,classic,bfi
256,1380,10012,65,questionnaire,Assumes the best about people.,Disagree a little,,,bfi2s_classic,classic,bfi
257,1381,10013,65,questionnaire,"Is reliable, can always be counted on.",Agree strongly,,,bfi2s_classic,classic,bfi
258,1382,10014,65,questionnaire,"Is emotionally stable, not easily upset.",Agree a little,,,bfi2s_classic,classic,bfi
259,1383,10015,65,questionnaire,"Is original, comes up with new ideas.","Neutral, no opinion",,,bfi2s_classic,classic,bfi
260,1384,10016,65,questionnaire,"Is outgoing, sociable.",Disagree strongly,,,bfi2s_classic,classic,bfi
261,1385,10017,65,questionnaire,Can be cold and uncaring.,Disagree a little,,,bfi2s_classic,classic,bfi
262,1386,10018,65,questionnaire,Keeps things neat and tidy.,Agree strongly,,,bfi2s_classic,classic,bfi
263,1387,10019,65,questionnaire,"Is relaxed, handles stress well.",Agree strongly,,,bfi2s_classic,classic,bfi
264,1388,10020,65,questionnaire,Has few artistic interests.,"Neutral, no opinion",,,bfi2s_classic,classic,bfi
265,1389,10021,65,questionnaire,Prefers to have others take charge.,Disagree a little,,,bfi2s_classic,classic,bfi
266,1390,10022,65,questionnaire,"Is respectful, treats others with respect.",Agree strongly,,,bfi2s_classic,classic,bfi
267,1391,10023,65,questionnaire,"Is persistent, works until the task is finished.",Agree strongly,,,bfi2s_classic,classic,bfi
268,1392,10024,65,questionnaire,"Feels secure, comfortable with self.",Agree strongly,,,bfi2s_classic,classic,bfi
269,1393,10025,65,questionnaire,"Is complex, a deep thinker.",Agree strongly,,,bfi2s_classic,classic,bfi
270,1394,10026,65,questionnaire,Is less active than other people.,Agree a little,,,bfi2s_classic,classic,bfi
271,1395,10027,65,questionnaire,Tends to find fault with others.,"Neutral, no opinion",,,bfi2s_classic,classic,bfi
272,1396,10028,65,questionnaire,Can be somewhat careless.,Agree a little,,,bfi2s_classic,classic,bfi
273,1397,10029,65,questionnaire,"Is temperamental, gets emotional easily.",Disagree strongly,,,bfi2s_classic,classic,bfi
274,1398,10030,65,questionnaire,Has little creativity.,Agree a little,,,bfi2s_classic,classic,bfi
275,1399,10201,65,feedback,How much do you agree with this statement: The conversation with the AI assistant felt natural.,Agree,4.0,The conversation flowed well,bfi2s_classic,classic,bfi
276,1400,10202,65,feedback,How would you rate the overall experience of interacting with the AI assistant?,Good,4.0,Conversation flowed well and the questions were appropriate,bfi2s_classic,classic,bfi
277,1401,10203,65,feedback,How would you rate your overall experience with this survey?,Good,4.0,The questions were easy to answer.,bfi2s_classic,classic,bfi
278,1402,10200,65,feedback,"During this survey, you interacted with a text-based AI assistant. If you had to choose, would you prefer this format or a voice-based assistant (where the AI speaks to you, and you also respond by speaking) for a similar survey in the future?",I prefer the text-based AI assistant (current version),3.0,I prefer to message than listen. Better for deaf people.,bfi2s_classic,classic,bfi
279,1403,10206,65,feedback,"How many months are there in a year? Even though the correct answer is twelve, make sure to choose the option thirty.",30,,,bfi2s_classic,classic,bfi
280,1404,10205,65,feedback,Is there anything else you'd like to tell us regarding this study?,,,,bfi2s_classic,classic,bfi
281,650,10101,35,demographics,What is your age?,18-24,,,bfi2s_classic,classic,bfi
282,651,10102,35,demographics,Which gender do you identify as?,Female,,,bfi2s_classic,classic,bfi
283,652,10103,35,demographics,How do you identify yourself in terms of race?,White,,,bfi2s_classic,classic,bfi
284,653,10104,35,demographics,What is the highest education level you have completed?,High school diploma,,,bfi2s_classic,classic,bfi
285,654,10109,35,demographics,"What is your personal income per year, after tax?","£10,000 - £19,999",,,bfi2s_classic,classic,bfi
286,655,10105,35,demographics,How often do you use a computer?,Multiple times a day,,,bfi2s_classic,classic,bfi
287,656,10106,35,demographics,What is your general attitude towards artificial intelligence?,Somewhat positive,,,bfi2s_classic,classic,bfi
288,657,10107,35,demographics,"Have you previously interacted with AI-based conversational agents (e.g., chatbots, virtual assistants, avatars) in online surveys or other platforms?",Yes,,,bfi2s_classic,classic,bfi
289,658,10108,35,demographics,How would you rate your overall proficiency in English?,Intermediate,,,bfi2s_classic,classic,bfi
290,659,10110,35,demographics,"You may love pizza or ice cream. But when we ask you what you would order in the restaurant, you need to choose a salad.",Salad,,,bfi2s_classic,classic,bfi
291,660,10000,35,questionnaire,Tends to be quiet.,Agree strongly,,,bfi2s_classic,classic,bfi
292,661,10001,35,questionnaire,"Is compassionate, has a soft heart.",Agree strongly,,,bfi2s_classic,classic,bfi
293,662,10002,35,questionnaire,Tends to be disorganized.,Agree strongly,,,bfi2s_classic,classic,bfi
294,663,10003,35,questionnaire,Worries a lot.,"Neutral, no opinion",,,bfi2s_classic,classic,bfi
295,664,10004,35,questionnaire,"Is fascinated by art, music, or literature.",Disagree strongly,,,bfi2s_classic,classic,bfi
296,665,10005,35,questionnaire,"Is dominant, acts as a leader.",Disagree strongly,,,bfi2s_classic,classic,bfi
297,666,10006,35,questionnaire,Is sometimes rude to others.,Agree a little,,,bfi2s_classic,classic,bfi
298,667,10007,35,questionnaire,Has difficulty getting started on tasks.,Agree strongly,,,bfi2s_classic,classic,bfi
299,668,10008,35,questionnaire,"Tends to feel depressed, blue.","Neutral, no opinion",,,bfi2s_classic,classic,bfi
300,669,10009,35,questionnaire,I prefer summer over winter.,"Agree strongly, Disagree strongly",,,bfi2s_classic,classic,bfi
301,670,10010,35,questionnaire,Has little interest in abstract ideas.,"Neutral, no opinion",,,bfi2s_classic,classic,bfi
302,671,10011,35,questionnaire,Is full of energy.,Disagree strongly,,,bfi2s_classic,classic,bfi
303,672,10012,35,questionnaire,Assumes the best about people.,Agree a little,,,bfi2s_classic,classic,bfi
304,673,10013,35,questionnaire,"Is reliable, can always be counted on.",Agree strongly,,,bfi2s_classic,classic,bfi
305,674,10014,35,questionnaire,"Is emotionally stable, not easily upset.",Agree a little,,,bfi2s_classic,classic,bfi
306,675,10015,35,questionnaire,"Is original, comes up with new ideas.",Disagree strongly,,,bfi2s_classic,classic,bfi
307,676,10016,35,questionnaire,"Is outgoing, sociable.",Disagree a little,,,bfi2s_classic,classic,bfi
308,677,10017,35,questionnaire,Can be cold and uncaring.,Disagree a little,,,bfi2s_classic,classic,bfi
309,678,10018,35,questionnaire,Keeps things neat and tidy.,Disagree a little,,,bfi2s_classic,classic,bfi
310,679,10019,35,questionnaire,"Is relaxed, handles stress well.",Disagree a little,,,bfi2s_classic,classic,bfi
311,680,10020,35,questionnaire,Has few artistic interests.,Disagree strongly,,,bfi2s_classic,classic,bfi
312,681,10021,35,questionnaire,Prefers to have others take charge.,Agree strongly,,,bfi2s_classic,classic,bfi
313,682,10022,35,questionnaire,"Is respectful, treats others with respect.",Agree strongly,,,bfi2s_classic,classic,bfi
314,683,10023,35,questionnaire,"Is persistent, works until the task is finished.",Disagree a little,,,bfi2s_classic,classic,bfi
315,684,10024,35,questionnaire,"Feels secure, comfortable with self.",Agree a little,,,bfi2s_classic,classic,bfi
316,685,10025,35,questionnaire,"Is complex, a deep thinker.",Disagree a little,,,bfi2s_classic,classic,bfi
317,686,10026,35,questionnaire,Is less active than other people.,Agree strongly,,,bfi2s_classic,classic,bfi
318,687,10027,35,questionnaire,Tends to find fault with others.,"Neutral, no opinion",,,bfi2s_classic,classic,bfi
319,688,10028,35,questionnaire,Can be somewhat careless.,Disagree a little,,,bfi2s_classic,classic,bfi
320,689,10029,35,questionnaire,"Is temperamental, gets emotional easily.",Disagree a little,,,bfi2s_classic,classic,bfi
321,690,10030,35,questionnaire,Has little creativity.,Agree strongly,,,bfi2s_classic,classic,bfi
322,691,10201,35,feedback,How much do you agree with this statement: The conversation with the AI assistant felt natural.,Agree,4.0,"Although I knew I was messaging with AI, his way of texting was very 'real' and pleasant.",bfi2s_classic,classic,bfi
323,692,10202,35,feedback,How would you rate the overall experience of interacting with the AI assistant?,Very good,5.0,AI was very understandable and I learnt something new about me.,bfi2s_classic,classic,bfi
324,693,10203,35,feedback,How would you rate your overall experience with this survey?,Good,4.0,It took much more time than expected but it could be my fault.,bfi2s_classic,classic,bfi
325,694,10200,35,feedback,"During this survey, you interacted with a text-based AI assistant. If you had to choose, would you prefer this format or a voice-based assistant (where the AI speaks to you, and you also respond by speaking) for a similar survey in the future?",I prefer the text-based AI assistant (current version),3.0,I feel more comfortable texting rather than speaking.,bfi2s_classic,classic,bfi
326,695,10206,35,feedback,"How many months are there in a year? Even though the correct answer is twelve, make sure to choose the option thirty.",30,,,bfi2s_classic,classic,bfi
327,696,10205,35,feedback,Is there anything else you'd like to tell us regarding this study?,,,,bfi2s_classic,classic,bfi
328,1424,11101,69,demographics,What is your age?,25-34,,,bfi2s_avatar,avatar,bfi
329,1425,11102,69,demographics,Which gender do you identify as?,Male,,,bfi2s_avatar,avatar,bfi
330,1426,11103,69,demographics,How do you identify yourself in terms of race?,Black,,,bfi2s_avatar,avatar,bfi
331,1427,11104,69,demographics,What is the highest education level you have completed?,Undergraduate degree,,,bfi2s_avatar,avatar,bfi
332,1428,11109,69,demographics,"What is your personal income per year, after tax?","£75,000 - £100,000",,,bfi2s_avatar,avatar,bfi
333,1429,11105,69,demographics,How often do you use a computer?,Multiple times a day,,,bfi2s_avatar,avatar,bfi
334,1430,11106,69,demographics,What is your general attitude towards artificial intelligence?,Somewhat positive,,,bfi2s_avatar,avatar,bfi
335,1431,11107,69,demographics,"Have you previously interacted with AI-based conversational agents (e.g., chatbots, virtual assistants, avatars) in online surveys or other platforms?",Yes,,,bfi2s_avatar,avatar,bfi
336,1432,11108,69,demographics,How would you rate your overall proficiency in English?,Advanced,,,bfi2s_avatar,avatar,bfi
337,1433,11110,69,demographics,"You may love pizza or ice cream. But when we ask you what you would order in the restaurant, you need to choose a salad.",Salad,,,bfi2s_avatar,avatar,bfi
338,1437,11000,69,questionnaire,Tends to be quiet.,Agree a little,,,bfi2s_avatar,avatar,bfi
339,1441,11001,69,questionnaire,"Is compassionate, has a soft heart.",Agree a little,,,bfi2s_avatar,avatar,bfi
340,1442,11002,69,questionnaire,Tends to be disorganized.,"Neutral, no opinion",,,bfi2s_avatar,avatar,bfi
341,1443,11003,69,questionnaire,Worries a lot.,Agree a little,,,bfi2s_avatar,avatar,bfi
342,1444,11004,69,questionnaire,"Is fascinated by art, music, or literature.",Agree a little,,,bfi2s_avatar,avatar,bfi
343,1446,11005,69,questionnaire,"Is dominant, acts as a leader.",Agree strongly,,,bfi2s_avatar,avatar,bfi
344,1448,11006,69,questionnaire,Is sometimes rude to others.,Disagree strongly,,,bfi2s_avatar,avatar,bfi
345,1450,11007,69,questionnaire,Has difficulty getting started on tasks.,Disagree a little,,,bfi2s_avatar,avatar,bfi
346,1451,11008,69,questionnaire,"Tends to feel depressed, blue.",Disagree a little,,,bfi2s_avatar,avatar,bfi
347,1453,11009,69,questionnaire,I prefer summer over winter.,"Agree strongly, Disagree strongly",,,bfi2s_avatar,avatar,bfi
348,1454,11010,69,questionnaire,Has little interest in abstract ideas.,Disagree a little,,,bfi2s_avatar,avatar,bfi
349,1455,11011,69,questionnaire,Is full of energy.,Agree strongly,,,bfi2s_avatar,avatar,bfi
350,1456,11012,69,questionnaire,Assumes the best about people.,"Neutral, no opinion",,,bfi2s_avatar,avatar,bfi
351,1457,11013,69,questionnaire,"Is reliable, can always be counted on.",Agree a little,,,bfi2s_avatar,avatar,bfi
352,1458,11014,69,questionnaire,"Is emotionally stable, not easily upset.",Agree a little,,,bfi2s_avatar,avatar,bfi
353,1463,11015,69,questionnaire,"Is original, comes up with new ideas.",Agree a little,,,bfi2s_avatar,avatar,bfi
354,1464,11016,69,questionnaire,"Is outgoing, sociable.",Disagree a little,,,bfi2s_avatar,avatar,bfi
355,1465,11017,69,questionnaire,Can be cold and uncaring.,Agree a little,,,bfi2s_avatar,avatar,bfi
356,1466,11018,69,questionnaire,Keeps things neat and tidy.,"Neutral, no opinion",,,bfi2s_avatar,avatar,bfi
357,1467,11019,69,questionnaire,"Is relaxed, handles stress well.",Agree a little,,,bfi2s_avatar,avatar,bfi
358,1468,11020,69,questionnaire,Has few artistic interests.,Disagree a little,,,bfi2s_avatar,avatar,bfi
359,1469,11021,69,questionnaire,Prefers to have others take charge.,"Neutral, no opinion",,,bfi2s_avatar,avatar,bfi
360,1470,11022,69,questionnaire,"Is respectful, treats others with respect.",Agree strongly,,,bfi2s_avatar,avatar,bfi
361,1471,11023,69,questionnaire,"Is persistent, works until the task is finished.",Agree a little,,,bfi2s_avatar,avatar,bfi
